canonical_work_order_id,panel,symbol,announcement_time_ist,market_session,diagnostic_trade_date,diagnostic_start_rule,description,decision_delay_seconds,horizon_seconds,status,start_ms,start_tick_ms,decision_ms,exit_ms,forced_exit,start_mid,decision_mid,exit_mid,impulse_bps,impulse_side_sign,start_top5_qty,decision_top5_qty,replenishment_ratio,decision_top5_qty_imbalance,decision_l2_l5_qty_imbalance,decision_top5_order_imbalance,entry_long_price,exit_long_price,entry_short_price,exit_short_price,scenario_id,scenario_role,side_sign,side,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,cost200_inr,net_pnl_inr,cost_model_version,capacity_selected
P373_2026-08-03_SUNPHARMA_106711902,unseen_phase359,SUNPHARMA,27-Jul-2026 16:00:19,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1785728700000.0,1785728705189.0,1785728829260.0,1785729733045.0,0.0,1985.4,1964.2,1943.9,-106.7794902790372,-1.0,12601.0,607.0,-0.9518292199031824,-0.3311367380560132,-0.2889733840304182,-0.1111111111111111,1964.5,1943.7,1963.9,1944.1,P405_CONTROL_SIDE_FLIP,side_flip_control,1.0,long,50,98225.0,97185.0,-1039.9999999999977,162.91251291999998,-1202.9125129199977,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-08-03_CIPLA_106712042,unseen_phase359,CIPLA,27-Jul-2026 17:15:27,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1785728700000.0,1785728705188.0,1785728829263.0,1785729731572.0,0.0,1475.75,1465.75,1466.4,-67.76215483652379,-1.0,1574.0,774.0,-0.5082592121982211,-0.2480620155038759,-0.2275862068965517,-0.2432432432432432,1466.1,1466.0,1465.4,1466.8,P405_CONTROL_SIDE_FLIP,side_flip_control,1.0,long,68,99694.79999999999,99688.0,-6.799999999993815,165.2979140336,-172.0979140335938,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-08-03_CIPLA_106712776,unseen_phase359,CIPLA,27-Jul-2026 22:55:09,post_close,2026-08-03,market_open_next_available_unseen_real_l2_day,Updates,120,900.0,ready,1785728700000.0,1785728705188.0,1785728829263.0,1785729731572.0,0.0,1475.75,1465.75,1466.4,-67.76215483652379,-1.0,1574.0,774.0,-0.5082592121982211,-0.2480620155038759,-0.2275862068965517,-0.2432432432432432,1466.1,1466.0,1465.4,1466.8,P405_CONTROL_SIDE_FLIP,side_flip_control,1.0,long,68,99694.79999999999,99688.0,-6.799999999993815,165.2979140336,-172.0979140335938,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-08-04_LT_106722492,unseen_phase359,LT,03-Aug-2026 18:17:45,post_close,2026-08-04,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1785815100000.0,1785815100721.0,1785815220721.0,1785816127108.0,0.0,4007.6,3991.65,3997.55,-39.7993811757656,-1.0,1525.0,529.0,-0.6531147540983606,-0.1266540642722117,-0.1563169164882226,-0.0526315789473684,3991.9,3997.1,3991.4,3998.0,P405_CONTROL_SIDE_FLIP,side_flip_control,1.0,long,25,99797.5,99927.5,129.99999999999545,165.3296767,-35.32967670000454,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-08-04_TCS_106722348,unseen_phase359,TCS,03-Aug-2026 17:46:43,post_close,2026-08-04,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900.0,ready,1785815100000.0,1785815100721.0,1785815220721.0,1785816122220.0,0.0,2454.95,2442.95,2438.65,-48.88083260351535,-1.0,959.0,1500.0,0.5641293013555787,-0.808,-0.9332816136539952,-0.0588235294117647,2443.0,2438.4,2442.9,2438.9,P405_CONTROL_SIDE_FLIP,side_flip_control,1.0,long,40,97720.0,97536.0,-183.99999999999636,162.870691872,-346.87069187199637,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-08_LT_106690276,existing_phase341,LT,08-Jul-2026 12:29:03,regular_session,2026-07-08,first_real_tick_after_announcement,Press Release,120,900.0,ready,1783493943000.0,1783496075001.0,1783496195024.0,1783497095393.0,0.0,3977.3,3978.45,3970.85,2.891408744624836,1.0,790.0,373.0,-0.5278481012658228,0.2815013404825737,0.2895752895752895,-0.2857142857142857,3978.5,3970.5,3978.4,3971.2,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,25,99462.5,99262.5,-200.0,165.2347647,-365.2347647,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-08_CIPLA_106690396,existing_phase341,CIPLA,08-Jul-2026 13:37:12,regular_session,2026-07-08,first_real_tick_after_announcement,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1783498032000.0,1783498032499.0,1783498152808.0,1783499053498.0,0.0,1445.8,1446.6999999999998,1437.0,6.224927375846339,1.0,401.0,557.0,0.3890274314214463,0.1813285457809695,0.1910112359550561,-0.0588235294117647,1446.8,1436.7,1446.6,1437.3,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,69,99829.2,99132.3,-696.8999999999937,165.27445973800002,-862.1744597379937,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-08_SBIN_106690529,existing_phase341,SBIN,08-Jul-2026 15:25:29,regular_session,2026-07-08,first_real_tick_after_announcement,Credit Rating,120,900.0,ready,1783504529000.0,1783504532045.0,1783504654585.0,1783504799991.0,1.0,1017.95,1018.85,1019.25,8.841298688539354,1.0,9632.0,12856.0,0.3347176079734219,0.163036714374611,0.2959317585301837,0.1388888888888889,1018.9,1018.6,1018.8,1019.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,98,99852.2,99822.8,-29.399999999995543,165.3292181,-194.72921809999553,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-09_RELIANCE_106691045,existing_phase341,RELIANCE,08-Jul-2026 19:08:15,post_close,2026-07-09,market_open_next_available_unseen_real_l2_day,Other Restructuring,120,900.0,ready,1783568700000.0,1783578354989.0,1783578474989.0,1783579375235.0,0.0,1288.6,1289.1,1290.55,3.880180040353873,1.0,17098.0,6924.0,-0.5950403555971459,0.9061236279607164,0.9123852472217748,0.7142857142857143,1289.2,1290.5,1289.0,1290.6,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,77,99268.40000000001,99368.5,100.0999999999965,165.2165277628,-65.11652776280351,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-10_TCS_106692052,existing_phase341,TCS,09-Jul-2026 15:52:21,post_close,2026-07-10,market_open_next_available_unseen_real_l2_day,Outcome of Board Meeting,120,900.0,ready,1783655100000.0,1783655104834.0,1783655225163.0,1783656125411.0,0.0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.0047258979206049,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,47,99804.5,97675.4,-2129.1000000000085,165.1621362788,-2294.2621362788086,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-10_TCS_106692059,existing_phase341,TCS,09-Jul-2026 15:54:18,post_close,2026-07-10,market_open_next_available_unseen_real_l2_day,Dividend,120,900.0,ready,1783655100000.0,1783655104834.0,1783655225163.0,1783656125411.0,0.0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.0047258979206049,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,47,99804.5,97675.4,-2129.1000000000085,165.1621362788,-2294.2621362788086,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-10_TCS_106692063,existing_phase341,TCS,09-Jul-2026 15:56:06,post_close,2026-07-10,market_open_next_available_unseen_real_l2_day,Press Release,120,900.0,ready,1783655100000.0,1783655104834.0,1783655225163.0,1783656125411.0,0.0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.0047258979206049,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,47,99804.5,97675.4,-2129.1000000000085,165.1621362788,-2294.2621362788086,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-10_TCS_106692067,existing_phase341,TCS,09-Jul-2026 15:57:25,post_close,2026-07-10,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1783655100000.0,1783655104834.0,1783655225163.0,1783656125411.0,0.0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.0047258979206049,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,47,99804.5,97675.4,-2129.1000000000085,165.1621362788,-2294.2621362788086,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-10_TCS_106692731,existing_phase341,TCS,09-Jul-2026 22:27:13,post_close,2026-07-10,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1783655100000.0,1783655104834.0,1783655225163.0,1783656125411.0,0.0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.0047258979206049,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,47,99804.5,97675.4,-2129.1000000000085,165.1621362788,-2294.2621362788086,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-13_TCS_106694050,existing_phase341,TCS,10-Jul-2026 18:53:25,post_close,2026-07-13,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900.0,ready,1783914300000.0,1783914305195.0,1783914425709.0,1783915325710.0,0.0,2072.9,2096.15,2095.65,112.1617058227626,1.0,2812.0,1265.0,-0.5501422475106685,0.2743083003952569,0.2894308943089431,0.12,2096.5,2095.4,2095.8,2095.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,47,98535.5,98483.8,-51.699999999995725,165.05153787159998,-216.7515378715957,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-13_HDFCBANK_106694495,existing_phase341,HDFCBANK,10-Jul-2026 23:50:18,post_close,2026-07-13,market_open_next_available_unseen_real_l2_day,Shareholders meeting,120,900.0,ready,1783914300000.0,1783914305195.0,1783914425959.0,1783915325960.0,0.0,817.25,815.9,812.25,-16.518813092689175,-1.0,34197.0,3308.0,-0.9032663683948884,-0.1148730350665054,-0.0721106354955548,-0.0769230769230769,816.05,812.1,815.75,812.4,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,122,99112.8,99521.5,408.7000000000028,165.2069972516,243.49300274840277,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-14_HCLTECH_106695829,existing_phase341,HCLTECH,13-Jul-2026 17:41:00,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,Outcome of Board Meeting,120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-14_HCLTECH_106695847,existing_phase341,HCLTECH,13-Jul-2026 17:46:28,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,Press Release,120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-14_HCLTECH_106695856,existing_phase341,HCLTECH,13-Jul-2026 17:49:49,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_HCLTECH_106695864,existing_phase341,HCLTECH,13-Jul-2026 17:53:19,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,Dividend,120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_HCLTECH_106695871,existing_phase341,HCLTECH,13-Jul-2026 17:55:38,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,Record Date,120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_HCLTECH_106695928,existing_phase341,HCLTECH,13-Jul-2026 18:20:56,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_HCLTECH_106695980,existing_phase341,HCLTECH,13-Jul-2026 18:34:52,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,Change in Director(s),120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_HCLTECH_106695992,existing_phase341,HCLTECH,13-Jul-2026 18:39:10,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,Updates,120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_HCLTECH_106696002,existing_phase341,HCLTECH,13-Jul-2026 18:42:59,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,Updates,120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_HCLTECH_106696014,existing_phase341,HCLTECH,13-Jul-2026 18:47:42,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,Updates,120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_HCLTECH_106696210,existing_phase341,HCLTECH,13-Jul-2026 21:38:18,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,Updates,120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_HCLTECH_106696346,existing_phase341,HCLTECH,13-Jul-2026 23:11:05,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784000700000.0,1784000700551.0,1784000821052.0,1784001721052.0,0.0,1199.8,1189.05,1195.65,-89.59826637772962,-1.0,32326.0,1920.0,-0.9406050856895378,-0.1989583333333333,-0.2758620689655172,-0.037037037037037,1189.1,1195.4,1189.0,1195.9,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,84,100455.6,99876.0,-579.6000000000076,165.41454365919998,-745.0145436592077,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_ICICIBANK_106696630,existing_phase341,ICICIBANK,14-Jul-2026 11:04:53,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,120,900.0,ready,1784007293000.0,1784007294094.0,1784007415051.0,1784008318336.0,0.0,1405.4499999999998,1406.15,1410.25,4.980611192146808,1.0,8761.0,10014.0,0.1430202031731537,0.1653684841222288,-0.0441877981421039,0.0769230769230769,1406.3,1410.2,1406.0,1410.3,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,71,99847.3,100124.2,276.90000000000646,165.351105858,111.54889414200645,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_BHARTIARTL_106696754,existing_phase341,BHARTIARTL,14-Jul-2026 11:58:18,regular_session,2026-07-14,first_real_tick_after_announcement,Press Release,120,900.0,ready,1784010498000.0,1784010498095.0,1784010618844.0,1784011520346.0,0.0,1933.95,1935.75,1935.75,9.307376095555492,1.0,2693.0,3738.0,0.3880430746379502,0.4451578384162654,0.559748427672956,0.1914893617021276,1936.0,1935.7,1935.5,1935.8,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,51,98736.0,98720.7,-15.29999999999768,165.09629064039999,-180.39629064039767,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-14_KOTAKBANK_106696863,existing_phase341,KOTAKBANK,14-Jul-2026 13:02:56,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,120,900.0,ready,1784014376000.0,1784014376094.0,1784014497594.0,1784015398845.0,0.0,376.575,376.8,377.325,5.974905397331813,1.0,25436.0,34114.0,0.3411699952822771,0.6042680424459166,0.5863718605293017,0.4957983193277311,376.85,377.25,376.75,377.4,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,265,99865.25,99971.25,105.99999999999397,165.34208323800001,-59.34208323800604,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-15_BHARTIARTL_106697323,existing_phase341,BHARTIARTL,14-Jul-2026 17:26:34,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900.0,ready,1784087100000.0,1784087105599.0,1784087225707.0,1784088127708.0,0.0,1945.55,1943.9,1940.15,-8.480892292667182,-1.0,1730.0,2747.0,0.5878612716763005,-0.4430287586457954,-0.411402157164869,-0.2307692307692307,1944.0,1940.0,1943.8,1940.3,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,51,98955.3,99133.8,178.5,165.15675974920003,13.343240250799965,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-15_ICICIBANK_106697294,existing_phase341,ICICIBANK,14-Jul-2026 17:16:57,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088125709.0,0.0,1412.3,1419.15,1424.55,48.50244282376363,1.0,28259.0,7044.0,-0.7507342793446335,0.2345258375922771,0.1366120218579235,0.5081967213114754,1419.3,1424.5,1419.0,1424.6,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,70,99351.0,99715.0,364.0000000000032,165.25358559200004,198.74641440800315,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-15_ICICIBANK_106697317,existing_phase341,ICICIBANK,14-Jul-2026 17:24:51,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088125709.0,0.0,1412.3,1419.15,1424.55,48.50244282376363,1.0,28259.0,7044.0,-0.7507342793446335,0.2345258375922771,0.1366120218579235,0.5081967213114754,1419.3,1424.5,1419.0,1424.6,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,70,99351.0,99715.0,364.0000000000032,165.25358559200004,198.74641440800315,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-15_SUNPHARMA_106697486,existing_phase341,SUNPHARMA,14-Jul-2026 18:29:25,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088129210.0,0.0,1952.7,1950.05,1946.7,-13.570953039381834,-1.0,2984.0,1361.0,-0.5439008042895442,-0.2240999265246142,-0.2886115444617784,0.2666666666666666,1950.3,1946.3,1949.8,1947.1,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,51,99302.09999999999,99439.8,137.70000000000232,165.22640502279998,-27.52640502279766,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-15_SUNPHARMA_106697990,existing_phase341,SUNPHARMA,15-Jul-2026 08:40:33,pre_open_or_overnight,2026-07-15,market_open_same_day,Press Release,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088129210.0,0.0,1952.7,1950.05,1946.7,-13.570953039381834,-1.0,2984.0,1361.0,-0.5439008042895442,-0.2240999265246142,-0.2886115444617784,0.2666666666666666,1950.3,1946.3,1949.8,1947.1,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,-1.0,short,51,99302.09999999999,99439.8,137.70000000000232,165.22640502279998,-27.52640502279766,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-15_BAJAJ-AUTO_106697273,existing_phase341,BAJAJ-AUTO,14-Jul-2026 17:06:39,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784087100000.0,1784087105599.0,1784087228206.0,1784088128210.0,0.0,10204.25,10257.25,10347.0,51.93914300414043,1.0,243.0,108.0,-0.5555555555555556,0.3148148148148148,0.3478260869565217,0.2222222222222222,10259.5,10345.0,10255.0,10349.0,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,9,92335.5,93105.0,769.5,159.813304686,609.686695314,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-16_HINDUNILVR_106699154,existing_phase341,HINDUNILVR,15-Jul-2026 19:03:06,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900.0,ready,1784173500000.0,1784173505259.0,1784173631118.0,1784174538573.0,0.0,2102.55,2107.25,2116.6,22.353808470665705,1.0,243.0,390.0,0.6049382716049383,0.3641025641025641,0.7207792207792207,-0.0344827586206896,2107.8,2116.0,2106.7,2117.2,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,47,99066.6,99452.0,385.39999999999145,165.1955695032,220.20443049679145,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-17_HCLTECH_106700150,unseen_phase359,HCLTECH,16-Jul-2026 15:48:23,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Press Release,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923791.0,0.0,1196.05,1207.75,1203.9,97.8219974081355,1.0,2706.0,2103.0,-0.2228381374722838,0.4969091773656681,0.541604384653712,0.0,1208.1,1203.8,1207.4,1204.0,P405_CONTROL_TOP5_ONLY_DEPTH_REMOVED,top5_only_depth_removed_control,1.0,long,82,99064.2,98711.59999999999,-352.59999999999627,165.13985514959998,-517.7398551495962,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
